name,lat,lon
Mercy Community Hospital,8.214989795169997,124.23079825481898
Iligan Medical Center Hospital,8.230839445354388,124.24921616195846
Gregorio T. Lluch Memorial Hospital,8.226111240644332,124.25456234707639
Adventist Medical Center,8.240751259547634,124.24736706519289
St. Mary Hospital,8.228718194148158,124.24202326104603
Dr. Uy Hospital,8.227209064099428,124.24048944818453
Doctor Abdullah Hospital,8.011764450000001,124.27870405
Saguiaran Rural Health Center,8.03392005,124.26913210000001
Kaluknayan Barangay Health Station,8.322182070656368,124.29491438674928
Balo-i Provincial Hospital,8.115367211153465,124.22098554882078
MSU-IIT Clinic,8.240290566732952,124.24456778269811
MCH Medical Arts Building,8.215739191556743,124.23179197621947
E & R Hospital and Pharmacy,8.233779909940164,124.2381280648582
Tamparan Global Hospital,7.8763071172641865,124.32817716759561
Tanmiah Hospital,7.226932383045533,124.2420704782193
Cotabato Puericulture Center & General Hospital,7.224348669958933,124.24680615580736
Cotabato Medical Specialist Hospital,7.220662457487725,124.25042732492838
Cotabato Regional & Medical Center,7.200075429013171,124.23671858031813
Notre Dame Hospital,7.198117796352047,124.23783852476272
Tanmiah Hospital,7.226920800000001,124.24230665
Maguindanao Polyclinic,7.199965850000001,124.23830300000002
Mount of Blessings Hospital,7.244201613802437,124.51499954615555
Rosary Heights 8 Barangay Health Station,7.1899970144303404,124.24318628251905
Dr. Amado B. Diaz Hospital,7.1892920500000015,124.53080150000001
Tamontaka BeMONC,7.1807816180008,124.22291183525874
Health Center,7.180946938042402,124.222938167265
Cotabato Sanitarium Hospital,7.2358533242343945,124.26935149022181
Midsayap Diagnostic Hospital (MDC),7.209184836010152,124.53763627141814
Dr. Ramon Pesante Clinic and Hospital,7.241176667881411,124.51926063575894
Ampatuan Rural Health Unit,6.925767445136374,124.41550051109407
Tinugas Health Center,6.32044516975921,124.4254867669183
District Hospital,6.462614949999998,124.3222298
Grace Abo Paanakan,6.11987059607277,124.35476708650643
Kolong-Kolong Health Center and Birthing Clinic,6.1263762741647785,124.31826483713792
Sarangani Provincial Hospital - Maitum,6.062595299146426,124.49442436987438
Maitum Municipal Hospital,6.062147404695008,124.49447052700974
Dalakit Barangay Health Station,12.50464080189916,124.63235797805353
Novaks Clinic,12.499140949999997,124.63838764999997
Health Center,12.5030163,124.64149275
Northern Samar Provincial Hospital,12.500486409048392,124.63654055877717
Leoncio Uy Memorial Hospital,12.497425702074967,124.6413500450373
San Jorge Health Office,11.978835908926504,124.82625712476282
OLPHI Hospital,12.068594805006866,124.59626284711477
Gandara District Hospital,12.011100781491285,124.81539825659485
Gandara District Out-Patient Department,12.010584700042406,124.81523521848442
Zumarraga Hospital Building,11.636678863954147,124.83913596880733
Samar Provincial Hospital,11.773993291941963,124.88596346911164
Catbalogan Puericulture Center & Maternity House,11.776471529865317,124.88116625930971
Marie Stopes Clinic,11.774965833206203,124.88377616675015
Talalora Health Unit,11.52977169633323,124.83629463019692
Catbalogan Doctor's Hospital,11.779383688344524,124.88826708716545
Tacloban City Hospital,11.198272603938458,125.00488575985028
Eastern Visayas Regional Medical Center,11.251647748006501,125.00495591343248
Schistosomiasis Hospital,11.155278570642368,124.99511846386864
SRTC,11.155433416103838,124.99462058548006
Divine Word Hospital,11.241170552860686,125.00009913393748
Unnamed Facility,11.241480534888494,124.99948838101591
Tanauan Municipal Health Office,11.1101602,125.01685789999999
Department Of Health Schistosomiasis Control and Research Hospital,11.155342475701389,124.99486384360289
Maternity Hospital,11.244775111089991,125.00425160859629
Ultra Scan Diagnostic,11.247350413939666,125.0020549616794
Eastern Visayas Medical Center,11.288879409567928,124.95707999161016
Tacl. Mother of Mercy Hospital,11.230207458507076,124.9993320740038
Palami Health Solutions Clinic,11.160237400000002,124.98979325
Babatngon Community Hospital,11.415795899999994,124.84934169999997
Sagkahan Health Center,11.282186516351626,124.72510674925519
Unnamed Facility,11.1606218,124.99135734999999
Babatngon Clinic,11.423768313774104,124.8448048094324
Lower Hiraan Healthcare Center,11.279394693898334,124.67847988145063
Cogon Healthcare Center,11.257929975713665,124.73665554280744
Caghalo Health Center,11.260651133202943,124.66825108993814
Santa Fe Healthcare Center,11.25688074472402,124.71533592381455
Paglaum Health Center,11.204806749999996,124.71915989999997
TBK Manufacturing Corporation,11.25396853621531,124.97378173271916
Tanauan Birthing Center,11.109993939951664,125.01680872607646
Pangna Health Center,11.279687567896735,124.71000903490483
Pami's Clinic,11.3012217,124.69602225
Baybay Health Center,11.302436524869526,124.68750694090329
East Visoria Healthcare Center,11.302199615458262,124.6828555680703
Jugaban Health Center,11.301295900000001,124.69398799999999
Ponong Healthcare Center,11.297661172145302,124.6824984307
Carigara District Hospital,11.302115303720495,124.70400523257335
HP Clinic,11.301100817846683,124.69067802196817
Rural Health Unit,11.302087962555873,124.68613517872485
Rural Health Unit,11.3022222,124.68611500000002
Macalpi Health Center,11.214058700000002,124.73416785000002
Tigbao Healthcare Center,11.239051600000003,124.71166719999998
Camansi Health Center,11.218566823664343,124.71642370962306
San Isidro Health Center,11.204910747581891,124.70814911732508
Maternity Clinic,11.296512844936501,124.66540973094129
Candigahub Health Center,11.250557550431871,124.69954119931326
Tinaguban Health Center,11.23705515628467,124.7026905526532
Barugohay Sur Healthcare Center,11.272588066731167,124.69904805043996
Parena Barangay Hall,11.2984886,124.71244265000001
Barugohay Central Health Center,11.295863603158184,124.69862523124438
Uyawan Healthcare Center,11.284525600217522,124.68410521688875
Bagong Lipunan Health Center,11.284159915625853,124.69892336848731
Hiluctogan Health Center,11.2468693,124.68788039999998
Upper Hiraan Healthcare Center,11.26525545210281,124.67608332918444
East Guindapunan Health Center & SK Hall,11.303845631867917,124.6999748110306
Barugohay Norte Health Center,11.302661350000003,124.7052403
Dental Clinc,11.299385149999999,124.68800534999998
Montesclaros Clinic,11.301097482153324,124.69071457803184
Lower Sogod Healthcare Center,11.257112900000003,124.69054675000001
Tangnan Healthcare Center,11.2979567,124.6701539
Barayong Health Center,11.268180975290267,124.67221479414829
Leyte Provincial Hospital,11.181097522455074,125.0059811124532
San Mateo Health Station,11.30224161495837,124.69556136986336
Unnamed Facility,11.29491615436184,124.96167121742872
Sonoscan,11.180844350000001,125.00274615000001
RH Medical Clinic,11.182281551480102,125.00293530318498
Canfabi Health Center,11.264012276563399,124.71035503501336
Unnamed Facility,11.233233386254785,125.0032845391893
RTR Medical Foundation Hospital,11.211908288936,124.99947048325477
OSPA Farmers' Medical Center,11.004067589374905,124.6148347883447
Ormoc Doctors' Hospital,11.004980515152594,124.61181183418567
Ormoc Maternity and Children's Hopsital,11.006078099643178,124.60930437788744
Clinica Gatchalian Hospital,11.01109830407102,124.60954338026048
VSU Hospital,10.743859128402491,124.7898441859505
Abuyog District Hospital,10.759457804951623,125.00317488207749
Lorelyn Children's Clinic,10.67629045,124.79884790000001
Optical Clinic,10.6770839,124.80037645
Binulho Health Center,10.809586677155018,124.91283096335668
Green Gold Mirambel Clinic and Allied Services (Diagnostic Laboratory and Birthing Services),10.675531704901209,124.80160889658615
Javier Isolation and Treatment Facility for Covid-19,10.783125015841737,125.00059872380655
Western Leyte Provincial Hospital,10.680447614698151,124.79779355452098
Ormoc District Hospital,11.022626491670009,124.6031499817907
Unnamed Facility,10.803520573144715,124.91852224075262
Arsenio and Pilaring Kidney Specialist,10.805815084832476,124.5638860522256
Baybay City New Hospital,10.68819637367851,124.807924103394
Hilongos District Hospital,10.367625059436799,124.75652016568858
Health Center,10.40359799462091,124.89979004987313
Health Center,10.396382733501381,124.9433010547368
Unnamed Facility,10.344974243444701,124.86672887058742
Unnamed Facility,10.385927069282683,124.98393374636441
Hilongos Baptist Hospital,10.370904601070466,124.7553044673715
Christ The Healer Hospital,10.389131649999998,124.98340944999998
Pud-Pud Hospital,10.397425401544808,124.9850035266672
Unnamed Facility,10.28403885,124.79001914999999
Unnamed Facility,10.274027213472706,124.82647860378835
Jundis Clinic,10.321431101187905,124.79182722456326
Sogod District Hospital,10.383566828274716,124.97783123677968
Salvacion Oppus Yniguez Memorial Hospital,10.134465661579739,124.84565674146928
Unnamed Facility,10.13336891975984,124.84357432730877
Living Hope Hospital,10.128274588930495,124.87299532086918
Southern Leyte Provincial Hospital,10.159460380863305,124.85836110652399
Camiguin General Hospital,9.248467884779728,124.72161988662965
Cagayan de Oro Maternity-Children’s Hospital and Puericulture Center,8.476177076573729,124.64217138496487
Northern Mindanao Medical Center,8.485513875421026,124.64964834777888
Agusan Health Center,8.489074773615064,124.73758467072516
Misamis Oriental Provincial Hospital - Balingasag,8.742792234590985,124.77354443467358
Unnamed Facility,8.484810629961407,124.64931863793961
Tagoloan Polymedic Hospital,8.550295063259792,124.76596358777479
Old Medical Building,8.485948449999999,124.65565265
Tagoloan Rural Health Unit,8.539004881070953,124.75321072934628
Macabalan 1 Health Center,8.503133671127747,124.66328215787547
Gusa Health Center,8.475407970914578,124.6829388101063
Pagatpat Health Center,8.460515299999999,124.58400225000001
Puerto Community Hospital,8.501451237359978,124.75160334331773
Polymedic Medical Plaza,8.498338323437755,124.63033286219661
J.R. Borja Memorial City Hospital,8.481755918491178,124.62806610454787
Bukidnon Provincial Hospital - Malitbog,8.533279561105108,124.87824167164489
Montaño Medical Clinic,8.495813942537158,124.64122786468565
Jasaan Community Hospital,8.654824984663097,124.75301036783411
Cagayan de Oro City Hospital - Tablon,8.48287520692125,124.72765525231287
Capitol University Hospital,8.4789942169571,124.67267390497204
Allied Care Experts Medical Center,8.48092693696182,124.65928695470943
Tagoloan Polymedic General Hospital,8.550375702284684,124.76585662264755
Camp Evangelista Station Hospital,8.493892222271517,124.62351591502267
Sabal Hospital,8.486150951244069,124.64787553285666
Madonna and Child Hospital,8.477338250773727,124.63539266581982
Maria Reyna Hospital,8.475767918572013,124.6551004943444
Bukidnon Provincial Hospital,8.384947964602754,124.8390546363003
Tagpangi Main Health Center,8.36871574512226,124.56153367733918
Bukidnon Provincial Hospital,8.23210677181698,124.5991556993611
Unnamed Facility,8.398417993697269,124.59928082118945
Phillips Memorial Hospital,8.325739891383408,124.81724180300044
Baungon Municipal Hospital,8.322939093739246,124.67922332107108
Simbulan Sto. Niño General Hospital,7.681692700000001,124.99667935000001
Bukidnon Provincial Hospital - Kibawe,7.571603293336933,124.99196955157655
Don Carlos Doctor's Hospital,7.679518189488294,124.99601777173953
Municipal Health Office,7.59919130771281,124.90947810825045
University of Southern Mindanao Hospital,7.122507831616546,124.8301745329115
Aleosan District Hospital,7.166259621390632,124.57298144145958
Mindanao Doctors Hospital and Cancer Center,7.104610440381238,124.83869098227615
Kitulaan Barangay Health Center,7.26787085,124.78799495
Sultan Kudarat Provincial Hospital,6.643942573758307,124.6079512100405
Isulan Doctor's Specialist Center,6.637154104802474,124.59904408946423
Holy Nazarene Clinic and Hospital,6.6293429,124.5988651
Domingo Tamondong Memorial Hospital,6.677996794112107,124.5649621645955
Galinato Family Clinic and Hospital,6.631234653812421,124.5990944340245
Saint Louis Hospital,6.67842470752553,124.66689530566408
Roldan Hospital,6.946457583909823,124.88674632467287
Cruzado Medical Clinic and Hospital,7.0556858,124.6759278
Paglat Rural Health Unit,6.780455772211762,124.78431819087996
Mlang District Hospital,6.948108082930092,124.87874003758259
Medical Mission Group Hospital Services Cooperative of Tacurong,6.69411873148256,124.67585560943671
Cotabato Provincial Hospital,7.057384150000001,124.97231215
Sultan Kudarat Provincial Hospital,6.643871086756777,124.60842585595893
South Cotabato Provincial Hospital,6.4928594954764325,124.83903824276283
Dr. Arturo P. Pingoy Medical Center,6.50535885,124.83711215000001
Allah Valley Medical Specialists Center,6.478529502557345,124.8675845972248
D&D Clinic,6.426167567168753,124.77677200119021
Socomedics Medical Center,6.491781695061229,124.845254266324
Tamondong Hospital,6.4230025,124.77945705
Banga Health Center,6.424005588533755,124.7755902187674
Lake Lahit Barangay Health Center,6.2548748,124.71793210000003
Takunel Barangay Health Center,6.22111425,124.68491405
Unnamed Facility,6.246886179989338,124.81018648282411
Unnamed Facility,6.228439483343302,124.71943987596406
Unnamed Facility,6.228541051299568,124.71878567919195
SOCCSKSARGEN General Hospital,6.365201175337388,124.73449679810406
Lamlahak Barngay Health Center,6.2056041751059166,124.695445970513
Unnamed Facility,6.410827391930761,124.69595138222515
Unnamed Facility,6.44414092818979,124.88006687168706
Unnamed Facility,6.48418154141,124.93762844762205
Roel I. Senador M. D. Memorial Hospital,6.339640261342018,124.95130157641087
Landero Clinic and Hospital,6.373999448446618,124.74605169577907
Norala District Hospital,6.522463141552216,124.66136677641494
Kiamba District Hospital,5.9884566237662735,124.62265506047075
Salem Clinic,5.989003349999999,124.62633014999999
Unnamed Facility,6.102703146304884,124.74733591645831
Tiburcio Aquino Memorial Hospital,5.988488228752596,124.63353137779403
